Wall time,Step,Value
1654011190.8596647,53199,-9498.3486328125
1654011191.2668538,53299,-9432.529296875
1654011191.6519058,53399,-9167.0634765625
1654011192.0575192,53499,-9098.2763671875
1654011192.4457111,53599,-9554.75
1654011192.862997,53699,-9594.927734375
1654011193.3093097,53799,-9665.4501953125
1654011193.765929,53899,-10124.3291015625
1654011194.1822429,53999,-9499.05078125
1654011194.5856144,54099,-9563.3701171875
1654011194.9807696,54199,-9800.59765625
1654011195.3936596,54299,-9441.2841796875
1654011195.7889285,54399,-9355.419921875
1654011196.1931846,54499,-9497.0419921875
1654011196.6044767,54599,-9246.421875
1654011196.9928346,54699,-9071.6435546875
1654011197.3945026,54799,-9664.8369140625
1654011197.7809577,54899,-9249.9755859375
1654011198.1908197,54999,-9620.38671875
1654011198.608769,55099,-9268.4853515625
1654011199.0140493,55199,-9816.90234375
1654011199.4175868,55299,-9249.5634765625
1654011199.825936,55399,-9681.66796875
1654011200.2884905,55499,-9648.279296875
1654011200.783411,55599,-10019.8330078125
1654011201.2161934,55699,-10451.33984375
1654011201.6473246,55799,-9826.958984375
1654011202.0809388,55899,-9265.40625
1654011202.5526688,55999,-9178.4267578125
1654011203.0150585,56099,-9726.52734375
1654011203.4523017,56199,-9578.705078125
1654011203.846418,56299,-9774.03125
1654011204.3032792,56399,-9298.9453125
1654011204.7281132,56499,-9661.65625
1654011205.1795228,56599,-9937.279296875
1654011205.6012301,56699,-10256.6357421875
1654011205.9984622,56799,-9633.5009765625
1654011206.4718652,56899,-10018.8720703125
1654011206.9288049,56999,-9339.205078125
1654011207.3337774,57099,-9597.1552734375
1654011207.7523892,57199,-9430.2529296875
1654011208.1557784,57299,-9467.2587890625
1654011208.5663347,57399,-9462.2666015625
1654011208.9814312,57499,-9432.828125
1654011209.3858302,57599,-9876.521484375
1654011209.8050215,57699,-9358.3046875
1654011210.1906934,57799,-9298.7958984375
1654011210.59628,57899,-9510.0166015625
1654011210.985422,57999,-9585.1171875
1654011211.4033153,58099,-9069.8974609375
1654011211.8429341,58199,-9307.0068359375
1654011212.2825055,58299,-10205.51953125
1654011212.7101398,58399,-9691.056640625
1654011213.1191845,58499,-9612.2783203125
1654011213.5052886,58599,-9946.4697265625
1654011213.883917,58699,-9112.708984375
1654011214.2727683,58799,-9437.5625
1654011214.6848173,58899,-9790.986328125
1654011215.0789464,58999,-9625.19140625
1654011215.4987133,59099,-9578.578125
1654011215.887901,59199,-9603.5439453125
1654011216.3048704,59299,-9400.361328125
1654011216.7427516,59399,-9884.7763671875
1654011217.2105443,59499,-10286.1513671875
1654011217.6510804,59599,-9922.634765625
1654011218.071311,59699,-9649.6357421875
1654011218.4653008,59799,-9384.740234375
1654011218.8600461,59899,-9538.109375
1654011219.2723694,59999,-9744.005859375
1654011219.677713,60099,-9396.03515625
1654011220.1064339,60199,-10036.0166015625
1654011220.5231614,60299,-9810.90625
1654011220.9183645,60399,-9826.7470703125
1654011221.3584738,60499,-10039.890625
1654011221.790703,60599,-9864.5869140625
1654011222.1842098,60699,-9337.8310546875
1654011222.6085675,60799,-9667.759765625
1654011223.0188894,60899,-9315.6484375
1654011223.429277,60999,-9305.181640625
1654011223.8277977,61099,-9343.2578125
1654011224.2428849,61199,-9603.572265625
1654011224.6707876,61299,-9333.9580078125
1654011225.077373,61399,-9428.2451171875
1654011225.4797323,61499,-9167.734375
1654011225.9259963,61599,-9826.533203125
1654011226.3889227,61699,-9237.96875
1654011226.811049,61799,-9429.212890625
1654011227.2262735,61899,-8975.8984375
1654011227.61928,61999,-10129.072265625
1654011228.0084252,62099,-9921.140625
1654011228.4322898,62199,-9482.86328125
1654011228.85437,62299,-9376.634765625
1654011229.2727,62399,-8944.8837890625
1654011229.6875427,62499,-9412.0224609375
1654011230.0961206,62599,-9361.4267578125
1654011230.4805183,62699,-9386.4267578125
1654011230.881014,62799,-9627.625
1654011231.2865655,62899,-9444.24609375
1654011231.6894393,62999,-9263.43359375
1654011232.0902605,63099,-9432.9326171875
1654011232.5019581,63199,-9422.4970703125
1654011232.9013553,63299,-10028.98046875
1654011233.293149,63399,-8997.8974609375
1654011233.7047899,63499,-9511.798828125
1654011234.101549,63599,-9736.4306640625
1654011234.4831972,63699,-9727.728515625
1654011234.8750017,63799,-9678.697265625
1654011235.2852821,63899,-9427.751953125
1654011235.7085037,63999,-9083.0400390625
1654011236.1346598,64099,-9324.8271484375
1654011236.5180683,64199,-9148.65234375
1654011236.925482,64299,-9285.6904296875
1654011237.3140357,64399,-9228.78125
1654011237.7426584,64499,-9655.970703125
1654011238.1578994,64599,-9057.046875
1654011238.5802498,64699,-9453.5068359375
1654011238.9931254,64799,-9399.8564453125
1654011239.4215648,64899,-9697.3046875
1654011239.8153844,64999,-9582.7890625
1654011240.2226477,65099,-9921.6611328125
1654011240.6458004,65199,-9975.439453125
1654011241.0719285,65299,-9695.7607421875
1654011241.5027568,65399,-10350.9296875
1654011241.924751,65499,-9395.1025390625
1654011242.3803241,65599,-9059.8232421875
1654011242.7989936,65699,-9374.6787109375
1654011243.2066267,65799,-9209.169921875
1654011243.5905707,65899,-9033.39453125
1654011243.9819515,65999,-9327.5087890625
1654011244.4012914,66099,-9814.279296875
1654011244.8001626,66199,-9278.5302734375
1654011245.2038357,66299,-9397.068359375
1654011245.6161075,66399,-9601.587890625
1654011246.0310628,66499,-9470.638671875
1654011246.4229138,66599,-9752.0234375
1654011246.8486218,66699,-9884.46875
1654011247.2666895,66799,-9112.46484375
1654011247.653,66899,-9670.4951171875
1654011248.076645,66999,-10024.53515625
1654011248.4645336,67099,-9434.4365234375
1654011248.8434832,67199,-9591.0205078125
1654011249.2414548,67299,-9718.83203125
1654011249.6536617,67399,-9858.298828125
1654011250.0465481,67499,-8939.5322265625
1654011250.4778473,67599,-9450.767578125
1654011250.8861463,67699,-9950.0361328125
1654011251.3068805,67799,-9003.2607421875
1654011251.7474144,67899,-9453.1064453125
1654011252.1936607,67999,-9578.8125
1654011252.819603,68099,-9256.423828125
1654011253.2608137,68199,-9935.1240234375
1654011253.7048366,68299,-9536.5830078125
1654011254.157732,68399,-9555.8544921875
1654011254.629907,68499,-9511.3125
1654011255.0709863,68599,-9209.265625
1654011255.5065694,68699,-9080.3310546875
1654011255.9494846,68799,-9250.9619140625
1654011256.353847,68899,-9523.4013671875
1654011256.7880723,68999,-9512.8173828125
1654011257.248805,69099,-9433.150390625
